Invoice_ID,branch,city,customer_type,gender,product_line,unit_price,quantity,total,date,time,payment,payments_fee,gross_income,cost_price,unit_cost
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,100.23,8,801.84,2019-03-05,2024-12-18 19:40:00,Ewallet,12.03,144.33,657.52,82.19
102-77-2261,C,Naypyitaw,Member,Female,Health and beauty,68.58,7,480.06,2019-03-05,2024-12-18 18:02:00,Credit card,14.4,105.61,374.43,53.49
291-32-1422,B,Mandalay,Member,Male,Clothes and accessories,30.65,5,153.25,2019-03-05,2024-12-18 12:39:00,Ewallet,0.88,10.73,142.55,28.51
189-17-4246,C,Naypyitaw,Member,Female,Clothes and accessories,55.92,2,111.84,2019-03-05,2024-12-18 12:23:00,Credit card,0.39,7.83,104.0,52.0
749-81-8132,A,Yangon,Normal,Female,Clothes and accessories,15.53,5,77.64999999999999,2019-03-05,2024-12-18 12:04:00,Cash,0.42,5.44,72.2,14.44
199-75-8169,A,Yangon,Member,Male,Sports and travel,16.6,10,166.0,2019-03-06,2024-12-18 12:27:00,Credit card,4.98,24.9,141.1,14.11
802-70-5316,A,Yangon,Member,Female,Sports and travel,96.74,6,580.4399999999999,2019-03-06,2024-12-18 20:34:00,Cash,0.0,87.06,493.38,82.23
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,75.45,8,603.6,2019-03-06,2024-12-18 15:07:00,Credit card,18.11,108.65,494.96,61.87
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,65.18,7,456.26000000000005,2019-03-06,2024-12-18 13:46:00,Ewallet,6.84,54.75,401.52,57.36
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,70.8,5,354.0,2019-03-06,2024-12-18 18:13:00,Ewallet,5.31,53.1,300.9,60.18
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,38.85,1,38.85,2019-03-06,2024-12-18 13:29:00,Credit card,1.17,6.99,31.86,31.86
254-31-0042,A,Yangon,Member,Male,Electronic accessories,22.58,9,203.21999999999997,2019-03-06,2024-12-18 12:46:00,Credit card,6.1,30.48,172.71,19.19
885-17-6250,A,Yangon,Normal,Female,Health and beauty,83.73,1,83.73,2019-03-06,2024-12-18 10:36:00,Ewallet,1.26,18.42,65.31,65.31
149-15-7606,B,Mandalay,Member,Male,Sports and travel,39.19,9,352.71,2019-03-06,2024-12-18 15:31:00,Ewallet,5.29,52.9,299.79,33.31
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,29.8,5,149.0,2019-03-06,2024-12-18 20:57:00,Cash,0.0,22.35,126.64999999999999,25.33
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,52.42,2,104.84,2019-03-06,2024-12-18 11:55:00,Credit card,3.14,26.21,78.62,39.31
242-55-6721,B,Mandalay,Normal,Male,Home and lifestyle,16.97,2,33.94,2019-03-07,2024-12-18 11:49:00,Ewallet,0.51,6.11,27.84,13.92
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,52.79,5,263.95,2019-03-07,2024-12-18 13:58:00,Ewallet,3.96,47.51,216.45,43.29
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,17.27,4,69.08,2019-03-07,2024-12-18 14:53:00,Ewallet,1.04,17.27,51.84,12.96
423-64-4619,A,Yangon,Member,Female,Health and beauty,16.33,9,146.96999999999997,2019-03-07,2024-12-18 13:12:00,Cash,0.0,32.33,114.66,12.74
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,104.78,2,209.56,2019-03-07,2024-12-18 20:37:00,Ewallet,3.14,25.15,184.42,92.21
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,88.27,4,353.08,2019-03-07,2024-12-18 16:54:00,Ewallet,5.3,52.96,300.12,75.03
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,102.84,1,102.84,2019-03-07,2024-12-18 11:44:00,Ewallet,1.54,18.51,84.33,84.33
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,23.32,6,139.92000000000002,2019-03-07,2024-12-18 10:23:00,Credit card,4.2,20.99,118.92,19.82
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,29.73,4,118.92,2019-03-07,2024-12-18 18:35:00,Cash,0.0,21.4,97.52,24.38
655-85-5131,C,Naypyitaw,Normal,Female,Clothes and accessories,8.32,4,33.28,2019-03-07,2024-12-18 19:24:00,Cash,1.84,2.33,30.96,7.74
226-31-3081,C,Naypyitaw,Normal,Female,Electronic accessories,16.04,5,80.19999999999999,2019-03-08,2024-12-18 10:29:00,Cash,0.0,12.03,68.2,13.64
594-34-4444,A,Yangon,Normal,Male,Electronic accessories,102.02,1,102.02,2019-03-08,2024-12-18 20:38:00,Ewallet,1.53,15.3,86.72,86.72
483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,85.37,6,512.22,2019-03-08,2024-12-18 16:43:00,Ewallet,7.68,112.68,399.54,66.59
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,48.57,6,291.42,2019-03-08,2024-12-18 17:11:00,Credit card,8.74,64.12,227.34,37.89
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,64.86,5,324.3,2019-03-08,2024-12-18 13:21:00,Cash,0.0,81.07,243.2,48.64
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,39.43,10,394.3,2019-03-08,2024-12-18 20:01:00,Credit card,11.83,98.57,295.7,29.57
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,95.18,10,951.8000000000001,2019-03-08,2024-12-18 10:53:00,Ewallet,14.28,171.33,780.5,78.05
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,45.44,2,90.88,2019-03-08,2024-12-18 16:53:00,Ewallet,1.36,10.9,79.98,39.99
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,35.69,6,214.14,2019-03-08,2024-12-18 15:37:00,Credit card,6.42,38.55,175.62,29.27
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.89,4,71.56,2019-03-08,2024-12-18 20:15:00,Ewallet,1.07,8.59,63.0,15.75
364-33-8584,B,Mandalay,Member,Female,Food and beverages,18.51,5,92.55000000000001,2019-03-08,2024-12-18 15:27:00,Cash,0.0,11.11,81.44999999999999,16.29
686-41-0937,A,Yangon,Normal,Female,Clothes and accessories,70.64,2,141.28,2019-03-08,2024-12-18 19:57:00,Ewallet,3.74,9.89,131.38,65.69
137-74-8729,C,Naypyitaw,Normal,Female,Clothes and accessories,21.03,8,168.24,2019-03-08,2024-12-18 12:48:00,Ewallet,2.36,11.78,156.48,19.56
529-56-3974,B,Mandalay,Member,Male,Electronic accessories,26.79,4,107.16,2019-03-09,2024-12-18 17:03:00,Cash,0.0,16.07,91.08,22.77
132-32-9879,B,Mandalay,Member,Female,Electronic accessories,98.66,4,394.64,2019-03-09,2024-12-18 18:00:00,Cash,0.0,59.19,335.44,83.86
841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,79.71,6,478.26,2019-03-09,2024-12-18 18:21:00,Cash,0.0,71.73,406.5,67.75
360-39-5055,C,Naypyitaw,Member,Male,Sports and travel,51.36,5,256.8,2019-03-09,2024-12-18 10:17:00,Cash,0.0,38.52,218.25,43.65
219-22-9386,B,Mandalay,Member,Male,Sports and travel,104.96,9,944.64,2019-03-09,2024-12-18 17:26:00,Credit card,28.34,141.69,802.89,89.21
268-27-6179,B,Mandalay,Member,Female,Fashion accessories,59.29,8,474.32,2019-03-09,2024-12-18 14:57:00,Ewallet,7.12,118.59,355.76,44.47
157-13-5295,A,Yangon,Member,Female,Health and beauty,54.54,10,545.4,2019-03-09,2024-12-18 18:24:00,Ewallet,8.18,119.98,425.4,42.54
815-11-1168,A,Yangon,Member,Male,Food and beverages,104.77,5,523.85,2019-03-09,2024-12-18 19:09:00,Cash,0.0,62.86,461.0,92.2
308-47-4913,A,Yangon,Member,Female,Sports and travel,54.87,10,548.6999999999999,2019-03-09,2024-12-18 12:45:00,Credit card,16.46,82.31,466.4,46.64
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,17.09,1,17.09,2019-03-09,2024-12-18 15:36:00,Cash,0.0,4.27,12.82,12.82
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,100.32,7,702.24,2019-03-09,2024-12-18 14:36:00,Credit card,21.07,175.56,526.68,75.24
127-47-6963,A,Yangon,Normal,Male,Health and beauty,54.3,4,217.2,2019-03-09,2024-12-18 13:53:00,Credit card,6.52,47.78,169.4,42.35
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,103.92,9,935.28,2019-03-09,2024-12-18 11:23:00,Cash,0.0,112.23,823.0500000000001,91.45
816-57-2053,A,Yangon,Normal,Male,Sports and travel,63.92,2,127.84,2019-03-09,2024-12-18 12:37:00,Ewallet,1.92,19.17,108.66,54.33
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,54.79,7,383.53,2019-03-09,2024-12-18 10:54:00,Cash,0.0,69.03,314.51,44.93
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,102.16,8,817.28,2019-03-09,2024-12-18 13:18:00,Credit card,24.52,204.31,612.96,76.62
489-64-4359,C,Naypyitaw,Normal,Male,Clothes and accessories,5.79,2,11.58,2019-03-09,2024-12-18 15:45:00,Cash,0.0,0.81,10.76,5.38
616-87-0013,B,Mandalay,Normal,Male,Clothes and accessories,8.22,9,73.98,2019-03-09,2024-12-18 14:52:00,Credit card,10.55,5.18,68.85000000000001,7.65
115-99-4377,B,Mandalay,Member,Female,Clothes and accessories,36.21,6,217.26,2019-03-09,2024-12-18 19:10:00,Credit card,14.02,15.21,202.02,33.67
210-30-7976,A,Yangon,Normal,Female,Clothes and accessories,77.61,5,388.05,2019-03-09,2024-12-18 11:21:00,Ewallet,0.7,27.16,360.90000000000003,72.18
189-17-4241,A,Yangon,Normal,Female,Fashion accessories,92.06,2,184.12,2019-03-10,2024-12-18 12:17:00,Credit card,5.52,46.03,138.08,69.04
129-29-8530,A,Yangon,Member,Male,Sports and travel,65.75,5,328.75,2019-03-10,2024-12-18 19:15:00,Ewallet,4.93,49.31,279.45,55.89
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,98.37,7,688.59,2019-03-10,2024-12-18 18:44:00,Credit card,20.66,123.95,564.69,80.67
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,60.21,3,180.63,2019-03-10,2024-12-18 18:59:00,Credit card,5.42,21.67,158.94,52.98
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,19.13,7,133.91,2019-03-10,2024-12-18 14:04:00,Credit card,4.02,16.07,117.88,16.84
696-90-2548,A,Yangon,Normal,Male,Sports and travel,27.13,3,81.39,2019-03-10,2024-12-18 18:55:00,Ewallet,1.22,12.21,69.17999999999999,23.06
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,48.03,3,144.09,2019-03-10,2024-12-18 17:38:00,Credit card,4.32,36.02,108.06,36.02
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.64,7,74.48,2019-03-10,2024-12-18 19:35:00,Ewallet,1.12,8.94,65.52,9.36
607-65-2441,C,Naypyitaw,Member,Female,Health and beauty,86.05,10,860.5,2019-03-10,2024-12-18 12:39:00,Credit card,25.81,189.31,671.2,67.12
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,37.58,9,338.21999999999997,2019-03-10,2024-12-18 15:06:00,Credit card,10.15,60.88,277.38,30.82
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,26.72,1,26.72,2019-03-10,2024-12-18 18:10:00,Credit card,0.8,4.01,22.71,22.71
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,60.93,2,121.86,2019-03-10,2024-12-18 20:46:00,Ewallet,1.83,18.28,103.58,51.79
453-12-7054,C,Naypyitaw,Normal,Male,Clothes and accessories,25.84,4,103.36,2019-03-10,2024-12-18 17:46:00,Credit card,2.18,7.24,96.12,24.03
510-09-5625,A,Yangon,Normal,Female,Clothes and accessories,10.0,8,80.0,2019-03-10,2024-12-18 18:24:00,Credit card,2.64,5.6,74.4,9.3
656-95-9349,A,Yangon,Member,Female,Health and beauty,72.38,7,506.65999999999997,2019-03-11,2024-12-18 11:03:00,Credit card,15.2,111.46,395.15000000000003,56.45
319-50-3348,B,Mandalay,Normal,Female,Home and lifestyle,42.32,2,84.64,2019-03-11,2024-12-18 15:30:00,Ewallet,1.27,15.23,69.4,34.7
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,36.29,7,254.03,2019-03-11,2024-12-18 16:07:00,Credit card,7.62,38.1,215.95000000000002,30.85
891-58-8335,B,Mandalay,Member,Female,Sports and travel,31.09,7,217.63,2019-03-11,2024-12-18 15:53:00,Cash,0.0,32.64,185.01,26.43
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,66.59,8,532.72,2019-03-11,2024-12-18 12:55:00,Ewallet,7.99,95.89,436.88,54.61
448-81-5016,A,Yangon,Normal,Male,Health and beauty,62.76,2,125.52,2019-03-11,2024-12-18 12:01:00,Credit card,3.77,27.61,97.92,48.96
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,31.15,7,218.04999999999998,2019-03-11,2024-12-18 18:58:00,Credit card,6.54,47.98,170.1,24.3
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,49.11,6,294.65999999999997,2019-03-11,2024-12-18 13:37:00,Cash,0.0,35.36,259.32,43.22
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,29.74,5,148.7,2019-03-11,2024-12-18 13:28:00,Ewallet,2.23,26.76,121.89999999999999,24.38
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,99.4,4,397.6,2019-03-11,2024-12-18 12:04:00,Cash,0.0,99.4,298.2,74.55
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,36.21,5,181.05,2019-03-11,2024-12-18 19:44:00,Credit card,5.43,27.16,153.9,30.78
413-20-6700,A,Yangon,Normal,Female,Clothes and accessories,98.25,2,196.5,2019-03-11,2024-12-18 16:00:00,Ewallet,2.56,13.75,182.74,91.37
120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,32.14,6,192.84,2019-03-12,2024-12-18 20:36:00,Cash,0.0,28.93,163.92000000000002,27.32
152-08-9985,B,Mandalay,Member,Female,Health and beauty,67.58,9,608.22,2019-03-12,2024-12-18 12:09:00,Credit card,18.25,133.8,474.39,52.71
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,43.58,4,174.32,2019-03-12,2024-12-18 19:58:00,Credit card,5.23,38.35,135.96,33.99
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,11.12,3,33.36,2019-03-12,2024-12-18 13:52:00,Credit card,1.0,5.0,28.349999999999998,9.45
253-12-6086,A,Yangon,Member,Female,Sports and travel,103.32,7,723.24,2019-03-12,2024-12-18 12:43:00,Credit card,21.7,108.49,614.74,87.82
565-17-3836,A,Yangon,Member,Female,Health and beauty,50.05,4,200.2,2019-03-12,2024-12-18 14:21:00,Cash,0.0,44.05,156.16,39.04
573-10-3877,B,Mandalay,Member,Male,Health and beauty,40.96,1,40.96,2019-03-12,2024-12-18 16:46:00,Credit card,1.23,9.01,31.95,31.95
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,102.63,4,410.52,2019-03-12,2024-12-18 19:53:00,Ewallet,6.16,61.58,348.92,87.23
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,98.97,4,395.88,2019-03-12,2024-12-18 16:30:00,Cash,0.0,47.51,348.4,87.1
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,48.53,4,194.12,2019-03-12,2024-12-18 20:04:00,Credit card,5.82,34.94,159.2,39.8
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,57.79,7,404.53,2019-03-12,2024-12-18 19:39:00,Ewallet,6.07,48.54,356.02,50.86
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,42.77,7,299.39000000000004,2019-03-12,2024-12-18 11:01:00,Ewallet,4.49,53.89,245.49,35.07
877-22-3308,A,Yangon,Member,Female,Health and beauty,16.66,10,166.6,2019-03-13,2024-12-18 16:40:00,Cash,0.0,36.66,130.0,13.0
336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,67.11,8,536.88,2019-03-13,2024-12-18 19:52:00,Credit card,16.11,96.63,440.24,55.03
101-17-6199,A,Yangon,Normal,Male,Food and beverages,48.08,7,336.56,2019-03-13,2024-12-18 19:44:00,Credit card,10.1,40.39,296.17,42.31
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,40.22,4,160.88,2019-03-13,2024-12-18 19:22:00,Cash,0.0,40.22,120.64,30.16
585-03-5943,B,Mandalay,Normal,Female,Health and beauty,19.02,10,190.2,2019-03-13,2024-12-18 11:46:00,Ewallet,2.85,41.84,148.3,14.83
316-01-3952,A,Yangon,Normal,Female,Food and beverages,56.98,5,284.9,2019-03-13,2024-12-18 14:16:00,Ewallet,4.27,34.19,250.75,50.15
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,36.44,2,72.88,2019-03-13,2024-12-18 19:48:00,Ewallet,1.09,18.22,54.66,27.33
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,76.53,2,153.06,2019-03-13,2024-12-18 12:51:00,Cash,0.0,22.96,130.1,65.05
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,59.33,1,59.33,2019-03-13,2024-12-18 15:45:00,Ewallet,0.89,14.83,44.5,44.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.8,8,102.4,2019-03-13,2024-12-18 12:47:00,Ewallet,1.54,25.6,76.8,9.6
616-24-2857,B,Mandalay,Member,Female,Clothes and accessories,14.74,5,73.7,2019-03-13,2024-12-18 14:46:00,Ewallet,0.73,5.16,68.55000000000001,13.71
608-96-3517,B,Mandalay,Normal,Female,Clothes and accessories,7.2,5,36.0,2019-03-13,2024-12-18 19:20:00,Credit card,4.87,2.52,33.45,6.69
725-67-2485,C,Naypyitaw,Normal,Female,Clothes and accessories,8.49,6,50.94,2019-03-13,2024-12-18 18:21:00,Credit card,1.38,3.57,47.339999999999996,7.89
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,37.24,4,148.96,2019-03-14,2024-12-18 17:22:00,Credit card,4.47,26.81,122.16,30.54
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,29.24,7,204.67999999999998,2019-03-14,2024-12-18 17:20:00,Ewallet,3.07,30.71,174.01999999999998,24.86
442-48-3607,A,Yangon,Member,Male,Food and beverages,24.66,2,49.32,2019-03-14,2024-12-18 11:21:00,Credit card,1.48,5.92,43.4,21.7
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,57.47,7,402.28999999999996,2019-03-14,2024-12-18 19:02:00,Credit card,12.07,100.57,301.7,43.1
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,53.89,9,485.01,2019-03-14,2024-12-18 19:33:00,Cash,0.0,72.75,412.2,45.8
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,73.62,6,441.72,2019-03-14,2024-12-18 17:54:00,Ewallet,6.63,79.5,362.21999999999997,60.37
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,104.53,7,731.71,2019-03-14,2024-12-18 12:07:00,Cash,0.0,109.75,621.9499999999999,88.85
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,22.66,9,203.94,2019-03-14,2024-12-18 12:32:00,Cash,0.0,30.59,173.34,19.26
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,62.59,10,625.9000000000001,2019-03-14,2024-12-18 11:07:00,Cash,0.0,156.48,469.4,46.94
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,81.44,10,814.4,2019-03-14,2024-12-18 20:35:00,Ewallet,12.22,97.73,716.7,71.67
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,92.31,5,461.55,2019-03-14,2024-12-18 18:10:00,Ewallet,6.92,69.23,392.29999999999995,78.46
628-90-8624,B,Mandalay,Member,Female,Health and beauty,86.71,10,867.0999999999999,2019-03-14,2024-12-18 14:41:00,Cash,0.0,190.76,676.3,67.63
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,16.47,3,49.41,2019-03-14,2024-12-18 14:13:00,Credit card,1.48,7.41,42.0,14.0
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,23.44,4,93.76,2019-03-14,2024-12-18 11:16:00,Ewallet,1.41,23.44,70.32,17.58
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,55.87,8,446.96,2019-03-14,2024-12-18 16:45:00,Ewallet,6.7,53.64,393.36,49.17
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,44.99,1,44.99,2019-03-14,2024-12-18 15:36:00,Credit card,1.35,6.75,38.24,38.24
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,36.98,6,221.88,2019-03-14,2024-12-18 13:49:00,Ewallet,3.33,33.28,188.64000000000001,31.44
139-32-4183,A,Yangon,Member,Female,Sports and travel,102.35,9,921.15,2019-03-14,2024-12-18 14:19:00,Ewallet,13.82,138.18,783.0,87.0
379-17-6588,C,Naypyitaw,Normal,Male,Clothes and accessories,4.52,10,45.199999999999996,2019-03-14,2024-12-18 11:14:00,Cash,0.0,3.17,42.1,4.21
573-58-9736,B,Mandalay,Member,Female,Clothes and accessories,91.26,2,182.52,2019-03-14,2024-12-18 13:42:00,Ewallet,1.36,12.78,169.74,84.87
115-38-7388,B,Mandalay,Member,Female,Clothes and accessories,5.55,8,44.4,2019-03-14,2024-12-18 12:52:00,Credit card,0.75,3.11,41.28,5.16
273-16-6619,B,Mandalay,Normal,Male,Home and lifestyle,34.86,2,69.72,2019-03-15,2024-12-18 12:20:00,Credit card,2.09,12.55,57.18,28.59
848-62-7243,A,Yangon,Normal,Male,Health and beauty,26.13,9,235.17,2019-03-15,2024-12-18 15:36:00,Cash,0.0,51.75,183.42,20.38
595-11-5460,A,Yangon,Normal,Female,Health and beauty,101.41,2,202.82,2019-03-15,2024-12-18 10:12:00,Credit card,6.08,44.62,158.2,79.1
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,60.37,4,241.48,2019-03-15,2024-12-18 11:57:00,Cash,0.0,36.22,205.24,51.31
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,14.27,9,128.43,2019-03-15,2024-12-18 10:26:00,Cash,0.0,23.12,105.3,11.7
510-09-5628,A,Yangon,Member,Female,Fashion accessories,20.64,10,206.4,2019-03-15,2024-12-18 18:20:00,Credit card,6.19,51.61,154.8,15.48
585-11-6748,B,Mandalay,Member,Male,Sports and travel,101.64,3,304.92,2019-03-15,2024-12-18 13:05:00,Cash,0.0,45.74,259.17,86.39
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,28.54,2,57.08,2019-03-15,2024-12-18 16:26:00,Ewallet,0.86,14.27,42.82,21.41
359-94-5395,B,Mandalay,Normal,Female,Health and beauty,97.42,1,97.42,2019-03-15,2024-12-18 10:50:00,Credit card,2.92,21.43,75.99,75.99
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,11.29,8,90.32,2019-03-15,2024-12-18 14:38:00,Ewallet,1.35,19.87,70.4,8.8
361-59-0574,B,Mandalay,Member,Male,Sports and travel,95.06,8,760.48,2019-03-15,2024-12-18 14:48:00,Credit card,22.81,114.07,646.4,80.8
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,68.52,8,548.16,2019-03-15,2024-12-18 14:04:00,Ewallet,8.22,98.67,449.52,56.19
510-09-5623,A,Yangon,Member,Female,Fashion accessories,8.81,10,88.10000000000001,2019-03-15,2024-12-18 18:20:00,Credit card,2.64,22.02,66.10000000000001,6.61
510-09-5623,A,Yangon,Member,Female,Fashion accessories,8.89,10,88.9,2019-03-15,2024-12-18 18:20:00,Credit card,2.67,22.22,66.7,6.67
617-15-4209,C,Naypyitaw,Member,Male,Health and beauty,16.14,2,32.28,2019-03-16,2024-12-18 19:47:00,Cash,0.0,7.1,25.18,12.59
575-30-8091,A,Yangon,Normal,Male,Sports and travel,76.13,8,609.04,2019-03-16,2024-12-18 19:25:00,Ewallet,9.14,91.35,517.68,64.71
286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,92.19,9,829.71,2019-03-16,2024-12-18 19:08:00,Cash,0.0,99.57,730.17,81.13
290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,24.94,4,99.76,2019-03-16,2024-12-18 11:22:00,Cash,0.0,17.96,81.8,20.45
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,78.72,1,78.72,2019-03-16,2024-12-18 16:58:00,Cash,0.0,11.81,66.91,66.91
727-17-0390,A,Yangon,Normal,Female,Food and beverages,66.79,5,333.95000000000005,2019-03-16,2024-12-18 12:43:00,Ewallet,5.01,40.07,293.9,58.78
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,36.09,10,360.90000000000003,2019-03-16,2024-12-18 10:11:00,Ewallet,5.41,54.13,306.8,30.68
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,102.12,4,408.48,2019-03-16,2024-12-18 15:33:00,Ewallet,6.13,102.12,306.36,76.59
711-31-1234,B,Mandalay,Normal,Male,Electronic accessories,100.42,4,401.68,2019-03-16,2024-12-18 18:51:00,Cash,0.0,60.25,341.44,85.36
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,36.95,10,369.5,2019-03-17,2024-12-18 19:06:00,Credit card,11.09,92.38,277.1,27.71
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,23.75,1,23.75,2019-03-17,2024-12-18 18:58:00,Cash,0.0,2.85,20.9,20.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,57.24,6,343.44,2019-03-17,2024-12-18 13:54:00,Ewallet,5.15,51.51,291.9,48.65
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,81.34,4,325.36,2019-03-17,2024-12-18 16:36:00,Cash,0.0,58.57,266.8,66.7
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.84,9,106.56,2019-03-17,2024-12-18 11:55:00,Credit card,3.2,19.19,87.39000000000001,9.71
880-46-5796,A,Yangon,Member,Male,Sports and travel,80.77,10,807.6999999999999,2019-03-17,2024-12-18 19:53:00,Ewallet,12.11,121.15,686.5,68.65
662-47-5454,C,Naypyitaw,Member,Male,Clothes and accessories,12.14,11,133.54000000000002,2019-03-17,2024-12-18 19:16:00,Credit card,5.57,9.34,124.19,11.29
263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,29.96,10,299.6,2019-03-18,2024-12-18 17:38:00,Ewallet,4.49,53.92,245.7,24.57
439-54-7422,A,Yangon,Normal,Male,Electronic accessories,53.75,4,215.0,2019-03-18,2024-12-18 17:15:00,Credit card,6.45,32.25,182.76,45.69
485-30-8700,A,Yangon,Normal,Female,Sports and travel,34.92,5,174.60000000000002,2019-03-18,2024-12-18 16:10:00,Credit card,5.24,26.19,148.45000000000002,29.69
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,54.04,1,54.04,2019-03-18,2024-12-18 15:52:00,Ewallet,0.81,13.51,40.53,40.53
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,104.69,3,314.07,2019-03-18,2024-12-18 11:29:00,Ewallet,4.71,56.53,257.52,85.84
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,46.33,3,138.99,2019-03-18,2024-12-18 13:45:00,Credit card,4.17,25.02,113.97,37.99
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,96.58,1,96.58,2019-03-18,2024-12-18 15:29:00,Cash,0.0,24.15,72.43,72.43
413-20-6705,C,Naypyitaw,Member,Female,Fashion accessories,26.88,1,26.88,2019-03-18,2024-12-18 15:52:00,Ewallet,0.4,6.72,20.16,20.16
